N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;5000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
2;3916;1.05;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3917;0.23;0.0;0.0;1.0;0.0;0.0;0.17;0;0
2;3917;0.69;0.34;0.06;0.6;0.0;0.0;0.22;0;0
3;3917;0.45;0.06;0.01;0.93;0.0;0.0;0.22;0;0
4;3917;0.15;0.01;0.0;0.84;0.0;0.16;0.19;0;0
5;3917;0.18;0.0;0.0;1.0;0.0;0.0;0.22;0;0
6;3917;0.17;0.01;0.03;0.9;0.03;0.03;0.17;0;0
1;3918;0.24;0.01;0.01;0.51;0.45;0.02;0.25;0;0
2;3918;0.16;0.0;0.01;0.95;0.03;0.01;0.11;0;0
3;3918;0.11;0.0;0.01;0.84;0.15;0.0;0.1;0;0
1;3919;0.56;0.05;0.04;0.86;0.03;0.02;0.07;0;0
2;3919;0.7;0.02;0.01;0.96;0.01;0.0;0.1;0;0
3;3919;0.73;1.0;0.0;0.0;0.0;0.0;0.05;0;0
4;3919;0.73;0.98;0.0;0.0;0.0;0.01;1;1;0
1;3920;0.61;0.2;0.28;0.06;0.42;0.04;0.03;0;0
2;3920;0.63;1.0;0.0;0.0;0.0;0.0;0.05;0;0
3;3920;0.63;0.98;0.0;0.0;0.01;0.01;1;1;0
1;3921;0.73;0.85;0.14;0.0;0.01;0.0;1;1;0
1;3922;0.24;0.02;0.01;0.7;0.15;0.11;0.05;0;0
2;3922;0.24;0.02;0.01;0.93;0.03;0.01;0.06;0;0
3;3922;0.23;0.0;0.0;0.95;0.03;0.01;0.08;0;0
4;3922;0.26;0.14;0.02;0.8;0.03;0.02;0.08;0;0
1;3923;0.67;0.87;0.03;0.04;0.05;0.01;0.03;0;0
2;3923;1.02;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3924;0.15;0.02;0.13;0.05;0.7;0.1;0.04;0;0
2;3924;0.15;0.18;0.02;0.71;0.04;0.05;0.07;0;0
1;3925;0.15;0.02;0.13;0.05;0.7;0.1;0.01;0;0
2;3925;0.15;0.18;0.02;0.71;0.04;0.05;0.07;0;0
1;3926;0.52;0.02;0.06;0.36;0.03;0.52;0.05;0;0
2;3926;0.61;0.03;0.06;0.56;0.2;0.16;0.1;0;0
3;3926;0.99;0.0;0.0;0.0;0.0;0.99;1;1;0
1;3927;0.39;0.0;0.0;0.98;0.01;0.0;0.08;0;0
2;3927;0.46;0.08;0.1;0.09;0.62;0.11;0.16;0;0
3;3927;0.33;0.0;0.0;0.99;0.0;0.0;0.25;0;0
1;3928;0.25;0.17;0.14;0.13;0.18;0.38;0.03;0;0
2;3928;0.35;0.02;0.01;0.73;0.23;0.01;0.04;0;0
3;3928;0.29;0.28;0.12;0.1;0.3;0.2;0.03;0;0
4;3928;0.33;0.0;0.0;1.0;0.0;0.0;0.1;0;0
5;3928;0.35;0.03;0.06;0.81;0.05;0.05;0.22;0;0
6;3928;0.59;0.0;0.0;0.0;0.0;1.0;1;1;0
1;3929;0.72;0.0;0.0;0.99;0.0;0.01;0.22;0;0
2;3929;0.7;0.01;0.0;0.91;0.0;0.08;0.25;0;0
3;3929;0.68;0.0;0.0;0.0;0.01;0.99;0.15;0;0
4;3929;0.89;0.01;0.0;0.0;0.0;0.99;0.11;0;0
5;3929;0.41;0.06;0.02;0.0;0.09;0.83;0.13;0;0
6;3929;0.35;0.0;0.0;1.0;0.0;0.0;0.14;0;0
7;3929;0.25;0.01;0.03;0.63;0.13;0.19;0.1;0;0
8;3929;0.21;0.01;0.01;0.93;0.06;0.01;0.1;0;0
1;3930;0.74;0.02;0.04;0.13;0.07;0.75;1;1;0
1;3931;0.48;0.31;0.18;0.12;0.04;0.35;0.01;0;0
2;3931;0.47;0.76;0.12;0.1;0.02;0.01;0.03;0;0
3;3931;0.59;0.02;0.02;0.28;0.06;0.62;0.11;0;0
4;3931;0.52;0.01;0.0;0.6;0.01;0.38;0.14;0;0
5;3931;0.51;0.03;0.01;0.0;0.06;0.89;0.09;0;0
6;3931;0.54;0.05;0.06;0.06;0.2;0.63;0.09;0;0
7;3931;0.71;0.01;0.0;0.0;0.0;0.99;1;1;0
1;3932;0.62;0.45;0.05;0.42;0.04;0.04;0.22;0;0
2;3932;0.92;0.99;0.0;0.0;0.01;0.0;1;1;0
1;3933;0.83;0.05;0.06;0.11;0.52;0.27;0.12;0;0
2;3933;0.74;0.03;0.02;0.18;0.76;0.02;0.19;0;0
3;3933;0.8;0.22;0.04;0.04;0.27;0.44;0.1;0;0
4;3933;0.94;0.0;0.0;0.99;0.0;0.0;1;1;0
1;3934;0.29;0.39;0.09;0.34;0.12;0.05;0.05;0;0
2;3934;0.58;0.99;0.0;0.0;0.0;0.0;0.03;0;0
3;3934;0.22;0.54;0.01;0.15;0.06;0.24;0.03;0;0
4;3934;0.19;0.09;0.1;0.59;0.14;0.09;0.06;0;0
5;3934;0.18;0.0;0.0;1.0;0.0;0.0;0.06;0;0
6;3934;0.14;0.0;0.0;0.99;0.0;0.0;0.06;0;0
7;3934;0.14;0.05;0.04;0.82;0.01;0.08;0.02;0;0
8;3934;0.16;0.18;0.12;0.43;0.17;0.1;0.03;0;0
9;3934;0.16;0.51;0.1;0.37;0.02;0.0;0.06;0;0
1;3935;0.13;0.01;0.01;0.96;0.02;0.01;0.06;0;0
2;3935;0.06;0.18;0.31;0.3;0.13;0.08;0.01;0;0
1;3936;0.65;0.44;0.05;0.03;0.03;0.44;0.03;0;0
2;3936;0.65;0.0;0.0;1.0;0.0;0.0;0.25;0;0
3;3936;0.88;0.99;0.01;0.0;0.0;0.0;1;1;0
1;3937;0.34;0.02;0.02;0.6;0.3;0.05;0.05;0;0
2;3937;0.34;0.25;0.1;0.19;0.28;0.19;0.04;0;0
3;3937;0.38;0.0;0.0;1.0;0.0;0.0;0.1;0;0
4;3937;0.4;0.02;0.03;0.9;0.03;0.03;0.22;0;0
5;3937;0.64;0.0;0.0;0.0;0.0;1.0;1;1;0
1;3938;0.74;0.02;0.0;0.0;0.03;0.95;0.15;0;0
2;3938;0.49;0.04;0.02;0.01;0.9;0.04;0.1;0;0
3;3938;0.51;0.57;0.05;0.24;0.12;0.02;0.15;0;0
4;3938;0.65;0.01;0.0;0.99;0.0;0.0;1;1;0
1;3939;0.28;0.05;0.17;0.06;0.63;0.1;0.01;0;0
2;3939;0.32;0.52;0.09;0.05;0.11;0.23;0.08;0;0
3;3939;0.35;0.01;0.01;0.88;0.08;0.02;0.1;0;0
4;3939;0.37;0.02;0.04;0.61;0.16;0.16;0.14;0;0
5;3939;0.31;0.01;0.0;0.93;0.0;0.06;0.14;0;0
6;3939;0.31;0.06;0.05;0.01;0.25;0.64;0.09;0;0
1;3940;0.24;0.01;0.0;0.0;0.0;0.99;0.07;0;0
2;3940;0.22;0.01;0.0;0.0;0.0;0.99;0.07;0;0
3;3940;0.16;0.19;0.32;0.14;0.27;0.08;0.05;0;0
1;3941;0.2;0.07;0.04;0.72;0.1;0.07;0.06;0;0
2;3941;0.17;0.09;0.02;0.87;0.02;0.01;0.06;0;0
3;3941;0.14;0.04;0.0;0.95;0.01;0.0;0.07;0;0
4;3941;0.15;0.04;0.01;0.93;0.01;0.01;0.09;0;0
1;3942;0.89;0.73;0.21;0.01;0.05;0.01;0.01;0;0
2;3942;0.88;0.93;0.02;0.01;0.04;0.01;0.01;0;0
3;3942;0.99;0.48;0.27;0.02;0.09;0.14;0.05;0;0
4;3942;0.97;0.51;0.46;0.0;0.03;0.0;0.03;0;0
5;3942;1.0;0.53;0.11;0.0;0.26;0.1;0.02;0;0
6;3942;1.02;0.24;0.09;0.04;0.49;0.14;0.07;0;0
7;3942;0.93;0.15;0.02;0.07;0.75;0.01;0.12;0;0
8;3942;0.99;0.65;0.03;0.01;0.16;0.15;0.05;0;0
9;3942;1.11;0.03;0.01;0.96;0.0;0.0;1;1;0
1;3943;0.34;0.16;0.05;0.05;0.06;0.68;0.01;0;0
2;3943;0.33;0.04;0.0;0.0;0.02;0.94;0.05;0;0
3;3943;0.39;0.07;0.1;0.37;0.18;0.28;0.11;0;0
4;3943;0.43;0.02;0.01;0.11;0.02;0.85;0.15;0;0
5;3943;0.26;0.03;0.01;0.15;0.72;0.09;0.12;0;0
6;3943;0.22;0.02;0.07;0.06;0.05;0.81;0.06;0;0
1;3944;0.19;0.15;0.01;0.37;0.22;0.25;0.04;0;0
2;3944;0.17;0.01;0.02;0.96;0.01;0.01;0.07;0;0
3;3944;0.15;0.0;0.0;1.0;0.0;0.0;0.06;0;0
4;3944;0.16;0.04;0.03;0.87;0.01;0.05;0.06;0;0
1;3945;0.18;0.29;0.16;0.36;0.02;0.17;0.05;0;0
2;3945;0.19;0.17;0.26;0.11;0.33;0.14;0.02;0;0
3;3945;0.19;0.03;0.48;0.08;0.38;0.04;0.06;0;0
4;3945;0.2;0.15;0.07;0.01;0.06;0.71;0.02;0;0
5;3945;0.27;0.01;0.01;0.93;0.02;0.02;0.1;0;0
6;3945;0.19;0.02;0.04;0.87;0.03;0.04;0.07;0;0
7;3945;0.23;0.0;0.01;0.91;0.07;0.0;0.1;0;0
1;3946;0.43;0.11;0.02;0.4;0.03;0.44;0.13;0;0
2;3946;0.56;0.02;0.04;0.86;0.04;0.04;0.17;0;0
3;3946;0.36;0.0;0.0;0.99;0.0;0.0;0.15;0;0
4;3946;0.37;0.05;0.01;0.6;0.04;0.29;0.05;0;0
5;3946;0.25;0.0;0.0;1.0;0.0;0.0;0.11;0;0
1;3947;0.17;0.09;0.07;0.77;0.05;0.02;0.02;0;0
2;3947;0.21;0.04;0.1;0.19;0.59;0.08;0.1;0;0
1;3948;0.16;0.02;0.11;0.72;0.15;0.0;0.06;0;0
2;3948;0.15;0.01;0.16;0.64;0.19;0.0;0.08;0;0
3;3948;0.19;0.0;0.0;0.96;0.03;0.0;0.08;0;0
4;3948;0.15;0.01;0.03;0.85;0.09;0.01;0.08;0;0
5;3948;0.12;0.17;0.11;0.03;0.17;0.52;0.06;0;0
6;3948;0.15;0.03;0.13;0.1;0.66;0.08;0.07;0;0
7;3948;0.18;0.19;0.21;0.0;0.29;0.31;0.05;0;0
1;3949;0.19;0.05;0.11;0.01;0.24;0.6;0.1;0;0
2;3949;0.16;0.02;0.01;0.0;0.05;0.91;0.07;0;0
3;3949;0.17;0.09;0.03;0.68;0.16;0.04;0.07;0;0
4;3949;0.22;0.03;0.02;0.0;0.03;0.92;0.07;0;0
5;3949;0.28;0.05;0.06;0.07;0.77;0.05;0.07;0;0
6;3949;0.28;0.06;0.04;0.0;0.79;0.11;0.07;0;0
1;3950;0.25;0.56;0.26;0.12;0.02;0.03;0.01;0;0
2;3950;0.25;0.02;0.13;0.82;0.01;0.02;0.07;0;0
3;3950;0.38;0.03;0.03;0.92;0.01;0.01;0.08;0;0
4;3950;0.35;0.03;0.06;0.04;0.06;0.82;0.08;0;0
5;3950;0.41;0.0;0.0;1.0;0.0;0.0;0.19;0;0
6;3950;0.42;0.0;0.0;0.99;0.0;0.01;0.19;0;0
1;3951;0.35;0.24;0.16;0.19;0.02;0.39;0.01;0;0
2;3951;0.35;0.68;0.12;0.18;0.01;0.02;0.11;0;0
3;3951;0.47;0.02;0.02;0.36;0.03;0.58;0.11;0;0
4;3951;0.4;0.01;0.0;0.68;0.0;0.31;0.13;0;0
5;3951;0.39;0.02;0.01;0.0;0.03;0.93;0.02;0;0
6;3951;0.42;0.04;0.05;0.07;0.1;0.74;0.09;0;0
7;3951;0.57;0.0;0.0;0.0;0.0;1.0;1;1;0
1;3952;0.44;0.01;0.01;0.97;0.01;0.01;0.07;0;0
2;3952;0.48;0.04;0.09;0.37;0.32;0.18;0.12;0;0
3;3952;0.86;0.0;0.0;0.0;0.0;0.99;1;1;0
1;3953;0.22;0.0;0.0;0.99;0.01;0.0;0.14;0;0
2;3953;0.19;0.04;0.01;0.28;0.02;0.66;0.08;0;0
1;3954;1.2;0.0;0.0;0.0;0.0;1.0;1;1;0
1;3955;0.03;0.04;0.08;0.04;0.55;0.29;0.03;0;0
2;3955;0.24;0.22;0.51;0.03;0.22;0.02;0.08;0;0
3;3955;0.22;0.03;0.06;0.57;0.23;0.11;0.06;0;0
4;3955;0.29;0.06;0.16;0.68;0.06;0.05;0.07;0;0
1;3956;0.59;0.33;0.09;0.45;0.05;0.07;0.05;0;0
2;3956;0.61;0.93;0.02;0.0;0.01;0.03;1;1;0
1;3957;0.77;0.25;0.02;0.62;0.07;0.05;0.06;0;0
2;3957;0.77;0.21;0.02;0.7;0.03;0.03;0.1;0;0
3;3957;0.89;0.04;0.0;0.95;0.0;0.01;0.13;0;0
4;3957;0.78;0.31;0.02;0.01;0.01;0.65;0.09;0;0
5;3957;0.76;0.0;0.0;0.99;0.0;0.0;0.25;0;0
6;3957;0.86;0.99;0.01;0.0;0.0;0.0;1;1;0
1;3958;0.1;0.0;0.0;0.99;0.01;0.0;0.08;0;0
2;3958;0.23;0.23;0.17;0.46;0.13;0.02;0.1;0;0
3;3958;0.29;0.01;0.06;0.79;0.1;0.04;0.1;0;0
4;3958;0.29;0.0;0.0;0.95;0.01;0.03;0.11;0;0
5;3958;0.28;0.0;0.0;1.0;0.0;0.0;0.12;0;0
6;3958;0.28;0.0;0.0;1.0;0.0;0.0;0.12;0;0
7;3958;0.22;0.0;0.0;0.99;0.0;0.01;0.09;0;0
1;3959;0.47;0.03;0.02;0.25;0.03;0.68;0.08;0;0
2;3959;0.5;0.05;0.04;0.17;0.11;0.63;0.12;0;0
3;3959;0.85;0.0;0.0;0.0;0.0;0.99;1;1;0
1;3960;0.21;0.0;0.01;0.96;0.02;0.0;0.06;0;0
2;3960;0.18;0.04;0.06;0.63;0.2;0.07;0.07;0;0
3;3960;0.14;0.05;0.08;0.49;0.31;0.07;0.07;0;0
4;3960;0.2;0.01;0.07;0.68;0.23;0.01;0.07;0;0
5;3960;0.2;0.01;0.1;0.62;0.25;0.02;0.04;0;0
6;3960;0.2;0.2;0.13;0.06;0.57;0.04;0.01;0;0
1;3961;0.09;0.0;0.01;0.74;0.13;0.12;0.05;0;0
2;3961;0.13;0.08;0.03;0.59;0.15;0.15;0.02;0;0
3;3961;0.2;0.01;0.01;0.43;0.4;0.15;0.09;0;0
4;3961;0.25;0.01;0.05;0.27;0.22;0.45;0.04;0;0
5;3961;0.25;0.0;0.0;0.92;0.01;0.07;0.14;0;0
6;3961;0.19;0.01;0.04;0.01;0.35;0.58;0.09;0;0
7;3961;0.23;0.04;0.07;0.24;0.37;0.28;0.1;0;0
8;3961;0.38;0.0;0.01;0.0;0.02;0.97;0.11;0;0
9;3961;0.23;0.13;0.03;0.33;0.05;0.47;0.12;0;0
10;3961;0.17;0.02;0.03;0.2;0.67;0.07;0.07;0;0
11;3961;0.15;0.01;0.01;0.05;0.88;0.04;0.07;0;0
1;3962;0.15;0.03;0.03;0.91;0.03;0.0;0.07;0;0
1;3963;0.43;0.86;0.12;0.0;0.01;0.01;0.01;0;0
2;3963;0.57;0.32;0.37;0.17;0.13;0.01;0.09;0;0
3;3963;0.58;0.21;0.1;0.62;0.04;0.03;0.19;0;0
4;3963;0.85;0.99;0.01;0.0;0.0;0.0;1;1;0
1;3964;0.62;0.62;0.03;0.32;0.03;0.0;0.1;0;0
2;3964;0.59;1.0;0.0;0.0;0.0;0.0;0.05;0;0
3;3964;0.91;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3965;0.38;0.01;0.0;0.99;0.0;0.0;0.08;0;0
2;3965;0.34;0.01;0.0;0.99;0.0;0.0;0.11;0;0
3;3965;0.41;0.99;0.0;0.0;0.01;0.0;0.04;0;0
4;3965;0.59;0.99;0.0;0.0;0.0;0.0;1;1;0
1;3966;0.2;0.0;0.0;0.99;0.0;0.0;0.08;0;0
2;3966;0.16;0.0;0.0;0.99;0.0;0.0;0.11;0;0
3;3966;0.33;0.97;0.01;0.01;0.01;0.0;0.03;0;0
4;3966;0.35;1.0;0.0;0.0;0.0;0.0;0.03;0;0
5;3966;0.28;0.03;0.04;0.84;0.07;0.02;0.11;0;0
1;3967;0.98;0.0;0.0;1.0;0.0;0.0;0.25;0;0
2;3967;0.8;0.01;0.0;0.98;0.0;0.0;0.17;0;0
3;3967;0.76;0.0;0.0;1.0;0.0;0.0;0.25;0;0
4;3967;0.95;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3968;0.38;0.0;0.0;0.99;0.01;0.0;0.15;0;0
2;3968;0.41;0.01;0.01;0.6;0.03;0.36;0.15;0;0
3;3968;0.22;0.01;0.01;0.41;0.57;0.01;0.19;0;0
4;3968;0.2;0.01;0.01;0.94;0.03;0.0;0.14;0;0
1;3969;0.29;0.15;0.53;0.06;0.25;0.02;0.06;0;0
2;3969;0.19;0.0;0.11;0.56;0.13;0.2;0.08;0;0
3;3969;0.14;0.03;0.23;0.01;0.13;0.59;0.05;0;0
4;3969;0.17;0.16;0.15;0.58;0.08;0.04;0.12;0;0
5;3969;0.18;0.01;0.02;0.84;0.12;0.01;0.1;0;0
1;3970;0.09;0.13;0.06;0.52;0.22;0.06;0.06;0;0
2;3970;0.15;0.0;0.02;0.95;0.03;0.0;0.02;0;0
3;3970;0.23;0.26;0.31;0.04;0.31;0.08;0.06;0;0
1;3971;0.27;0.0;0.01;0.9;0.01;0.08;0.1;0;0
2;3971;0.3;0.2;0.16;0.11;0.05;0.48;0.03;0;0
3;3971;0.42;0.0;0.0;0.99;0.0;0.01;0.19;0;0
4;3971;0.42;0.06;0.02;0.51;0.01;0.4;1;1;0
1;3972;0.58;0.62;0.11;0.15;0.07;0.05;1;1;0
1;3973;0.62;0.0;0.0;1.0;0.0;0.0;0.14;0;0
2;3973;0.48;0.46;0.02;0.08;0.03;0.41;0.09;0;0
3;3973;0.59;0.0;0.0;1.0;0.0;0.0;0.25;0;0
4;3973;0.76;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3974;0.6;0.01;0.0;0.98;0.0;0.0;0.06;0;0
2;3974;0.61;0.0;0.0;1.0;0.0;0.0;0.08;0;0
3;3974;0.58;0.09;0.0;0.91;0.0;0.0;0.09;0;0
4;3974;0.48;0.79;0.0;0.19;0.0;0.01;0.03;0;0
5;3974;0.55;0.98;0.0;0.02;0.0;0.0;0.04;0;0
6;3974;0.72;0.95;0.0;0.05;0.0;0.0;1;1;0
1;3975;0.08;0.0;0.01;0.8;0.17;0.01;0.05;0;0
2;3975;0.14;0.0;0.01;0.96;0.03;0.0;0.07;0;0
3;3975;0.06;0.0;0.01;0.93;0.05;0.0;0.07;0;0
4;3975;0.04;0.11;0.3;0.38;0.08;0.13;0.01;0;0
1;3976;0.15;0.74;0.03;0.21;0.01;0.0;0.11;0;0
2;3976;0.3;0.0;0.0;0.96;0.02;0.01;0.14;0;0
3;3976;0.31;0.0;0.0;0.98;0.0;0.01;0.14;0;0
4;3976;0.25;0.02;0.05;0.06;0.23;0.64;0.09;0;0
1;3977;0.14;0.31;0.46;0.17;0.02;0.05;0.02;0;0
2;3977;0.2;0.12;0.44;0.03;0.2;0.21;0.02;0;0
3;3977;0.16;0.42;0.41;0.02;0.03;0.12;0.02;0;0
4;3977;0.16;0.23;0.17;0.43;0.05;0.12;0.14;0;0
1;3978;0.37;0.0;0.0;1.0;0.0;0.0;0.08;0;0
2;3978;0.45;0.01;0.0;0.99;0.0;0.0;0.1;0;0
3;3978;0.5;0.0;0.0;0.99;0.0;0.01;0.1;0;0
4;3978;0.42;0.0;0.0;1.0;0.0;0.0;0.11;0;0
5;3978;0.33;0.0;0.0;1.0;0.0;0.0;0.1;0;0
6;3978;0.28;0.0;0.0;0.98;0.0;0.01;0.19;0;0
7;3978;0.32;0.0;0.0;1.0;0.0;0.0;0.22;0;0
8;3978;0.34;0.01;0.0;0.97;0.0;0.01;0.19;0;0
9;3978;0.14;0.04;0.07;0.09;0.79;0.02;0.07;0;0
1;3979;0.23;0.06;0.03;0.61;0.19;0.11;0.05;0;0
2;3979;0.19;0.02;0.05;0.72;0.06;0.15;0.11;0;0
3;3979;0.24;0.77;0.01;0.04;0.04;0.13;0.06;0;0
1;3980;0.3;0.08;0.04;0.26;0.03;0.59;0.1;0;0
2;3980;0.2;0.01;0.04;0.72;0.15;0.07;0.1;0;0
3;3980;0.16;0.01;0.03;0.46;0.49;0.02;0.08;0;0
1;3981;0.43;0.02;0.18;0.25;0.31;0.24;0.03;0;0
2;3981;0.41;0.0;0.02;0.94;0.01;0.03;0.05;0;0
3;3981;0.42;0.01;0.02;0.87;0.03;0.07;0.09;0;0
4;3981;0.4;0.01;0.07;0.04;0.1;0.78;0.07;0;0
5;3981;0.42;0.01;0.01;0.9;0.01;0.08;0.12;0;0
6;3981;0.58;0.15;0.03;0.15;0.02;0.65;0.1;0;0
7;3981;0.53;0.06;0.04;0.47;0.09;0.34;0.1;0;0
8;3981;0.91;0.0;0.0;0.0;0.0;0.99;1;1;0
1;3982;0.19;0.4;0.13;0.01;0.39;0.07;0.04;0;0
2;3982;0.14;0.56;0.03;0.37;0.01;0.04;0.01;0;0
3;3982;0.14;0.06;0.01;0.92;0.01;0.0;0.06;0;0
4;3982;0.14;0.03;0.01;0.96;0.0;0.0;0.06;0;0
5;3982;0.06;0.81;0.05;0.03;0.03;0.09;0.01;0;0
1;3983;0.36;0.0;0.0;1.0;0.0;0.0;0.13;0;0
2;3983;0.33;0.0;0.0;0.99;0.0;0.01;0.14;0;0
3;3983;0.36;0.0;0.0;1.0;0.0;0.0;0.15;0;0
4;3983;0.22;0.13;0.02;0.17;0.03;0.64;0.22;0;0
5;3983;0.33;0.01;0.0;0.96;0.0;0.03;0.19;0;0
1;3984;0.37;0.0;0.0;0.9;0.06;0.03;0.19;0;0
2;3984;0.48;0.0;0.0;0.94;0.05;0.0;0.22;0;0
3;3984;0.39;0.01;0.01;0.83;0.02;0.14;0.15;0;0
1;3985;0.15;0.0;0.02;0.92;0.06;0.0;0.07;0;0
1;3986;0.63;0.11;0.02;0.83;0.04;0.0;0.11;0;0
2;3986;0.6;0.26;0.11;0.35;0.11;0.17;0.05;0;0
3;3986;0.76;0.99;0.0;0.0;0.0;0.0;1;1;0
1;3987;0.5;0.14;0.11;0.22;0.07;0.46;0.04;0;0
2;3987;0.52;0.0;0.0;0.99;0.0;0.0;0.11;0;0
3;3987;0.6;0.0;0.0;1.0;0.0;0.0;0.17;0;0
4;3987;0.67;0.01;0.01;0.32;0.01;0.66;0.13;0;0
5;3987;0.57;0.14;0.05;0.28;0.04;0.49;0.12;0;0
6;3987;0.52;0.04;0.05;0.62;0.12;0.18;0.1;0;0
7;3987;0.92;0.0;0.01;0.0;0.01;0.97;1;1;0
1;3988;0.32;0.04;0.84;0.08;0.04;0.01;0.03;0;0
2;3988;0.34;0.06;0.7;0.01;0.19;0.03;0.03;0;0
3;3988;0.26;0.0;0.1;0.19;0.2;0.51;0.03;0;0
4;3988;0.21;0.02;0.1;0.0;0.09;0.8;0.05;0;0
5;3988;0.23;0.24;0.17;0.3;0.17;0.13;0.04;0;0
6;3988;0.23;0.03;0.03;0.62;0.29;0.03;0.08;0;0
7;3988;0.17;0.01;0.01;0.04;0.92;0.03;0.07;0;0
8;3988;0.2;0.24;0.12;0.01;0.46;0.17;0.07;0;0
1;3989;0.63;0.02;0.09;0.0;0.87;0.02;0.03;0;0
2;3989;0.64;0.8;0.02;0.15;0.02;0.01;0.01;0;0
3;3989;0.66;0.79;0.1;0.07;0.01;0.02;0.01;0;0
4;3989;0.68;0.56;0.11;0.26;0.06;0.0;0.03;0;0
5;3989;0.79;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3990;0.22;0.06;0.02;0.05;0.14;0.72;0.05;0;0
2;3990;0.3;0.01;0.01;0.92;0.05;0.01;0.08;0;0
3;3990;0.32;0.03;0.06;0.7;0.11;0.1;0.08;0;0
4;3990;0.35;0.05;0.17;0.18;0.33;0.27;0.23;0;0
1;3991;0.49;0.07;0.47;0.22;0.16;0.08;0.06;0;0
2;3991;0.44;0.09;0.32;0.17;0.38;0.04;0.08;0;0
3;3991;0.54;0.04;0.03;0.79;0.06;0.07;0.19;0;0
4;3991;0.6;0.0;0.0;0.12;0.07;0.8;0.15;0;0
1;3992;0.11;0.0;0.0;0.99;0.0;0.0;0.05;0;0
2;3992;0.14;0.04;0.07;0.78;0.1;0.01;0.05;0;0
3;3992;0.12;0.0;0.07;0.64;0.28;0.0;0.06;0;0
4;3992;0.18;0.43;0.23;0.0;0.16;0.17;0.01;0;0
5;3992;0.22;0.08;0.09;0.21;0.58;0.04;0.08;0;0
1;3993;0.39;0.0;0.01;0.0;0.01;0.97;0.1;0;0
1;3994;0.62;0.03;0.04;0.91;0.02;0.0;0.17;0;0
2;3994;0.75;0.58;0.09;0.25;0.06;0.03;0.1;0;0
3;3994;0.94;0.73;0.22;0.01;0.03;0.01;1;1;0
1;3995;0.29;0.07;0.01;0.85;0.06;0.0;0.06;0;0
2;3995;0.39;0.1;0.02;0.76;0.11;0.0;0.1;0;0
3;3995;0.27;1.0;0.0;0.0;0.0;0.0;0.05;0;0
4;3995;0.58;1.0;0.0;0.0;0.0;0.0;1;1;0
1;3996;0.35;0.01;0.0;0.95;0.0;0.03;0.19;0;0
2;3996;0.53;0.03;0.01;0.53;0.0;0.42;1;1;0
1;3997;0.14;0.04;0.06;0.63;0.03;0.23;0.07;0;0
2;3997;0.29;0.19;0.07;0.08;0.05;0.62;0.06;0;0
3;3997;0.19;0.03;0.08;0.06;0.8;0.03;0.1;0;0
1;3998;0.29;0.01;0.03;0.43;0.09;0.44;0.05;0;0
2;3998;0.3;0.01;0.03;0.8;0.08;0.09;0.09;0;0
3;3998;0.29;0.0;0.07;0.03;0.18;0.71;0.07;0;0
4;3998;0.3;0.0;0.02;0.84;0.03;0.11;0.12;0;0
5;3998;0.47;0.05;0.04;0.13;0.05;0.73;0.12;0;0
6;3998;0.49;0.02;0.05;0.23;0.19;0.51;0.09;0;0
7;3998;0.76;0.0;0.0;0.0;0.0;0.99;1;1;0
1;3999;0.19;0.01;0.05;0.9;0.04;0.0;0.06;0;0
2;3999;0.2;0.01;0.06;0.87;0.06;0.0;0.1;0;0
3;3999;0.21;0.01;0.05;0.54;0.22;0.18;0.14;0;0
1;4000;0.26;0.01;0.0;0.96;0.0;0.03;0.19;0;0
2;4000;0.43;0.0;0.0;1.0;0.0;0.0;0.22;0;0
1;4001;0.55;0.06;0.03;0.04;0.01;0.86;0.04;0;0
2;4001;0.59;0.11;0.02;0.03;0.03;0.81;0.11;0;0
3;4001;0.55;0.07;0.01;0.03;0.02;0.87;0.11;0;0
4;4001;0.37;0.15;0.03;0.14;0.05;0.63;0.09;0;0
5;4001;0.47;0.0;0.0;1.0;0.0;0.0;0.25;0;0
6;4001;0.68;0.99;0.01;0.0;0.0;0.0;1;1;0
1;4002;0.32;0.02;0.07;0.01;0.64;0.27;0.11;0;0
2;4002;0.35;0.0;0.01;0.85;0.04;0.09;0.19;0;0
3;4002;0.22;0.0;0.0;0.86;0.14;0.0;0.19;0;0
1;4003;-0.02;0.01;0.1;0.76;0.09;0.05;0.06;0;0
2;4003;-0.12;0.15;0.22;0.32;0.05;0.26;0.06;0;0
3;4003;-0.12;0.4;0.13;0.19;0.14;0.14;0.02;0;0
4;4003;-0.07;0.04;0.06;0.81;0.01;0.09;0.06;0;0
5;4003;-0.06;0.01;0.0;0.98;0.0;0.0;0.06;0;0
6;4003;-0.03;0.0;0.0;0.99;0.0;0.0;0.06;0;0
