N_Epochs;N_games;memory_size;batch_size;gamma;lr;anneal_lr;epsilon;entropy_coef;value_loss_coef;relevant_segments;done_after_collision;model_arch
4;20000;40;8;0.7;0.00075;True;-1;0.01;0.5;0;True;normal

step;episode;value;action[-10°];action[-5°];action[0°];action[5°];action[10°];reward;collision_status;length_ratio
1;18485;0.12;0.49;0.13;0.33;0.04;0.01;0.02;0;0
2;18485;0.12;0.71;0.11;0.07;0.08;0.03;0.02;0;0
3;18485;0.12;0.46;0.26;0.18;0.09;0.01;0.02;0;0
4;18485;0.13;0.79;0.03;0.11;0.05;0.01;0.03;0;0
5;18485;0.07;0.45;0.25;0.12;0.17;0.01;0.03;0;0
6;18485;0.09;0.4;0.13;0.05;0.19;0.23;0.02;0;0
1;18486;0.05;0.43;0.15;0.01;0.13;0.27;0.02;0;0
2;18486;0.13;0.23;0.21;0.03;0.27;0.27;0.02;0;0
3;18486;0.15;0.2;0.62;0.03;0.12;0.03;0.03;0;0
4;18486;0.17;0.13;0.46;0.02;0.32;0.07;0.05;0;0
5;18486;0.15;0.09;0.73;0.06;0.05;0.07;0.05;0;0
6;18486;0.2;0.12;0.02;0.06;0.1;0.7;0.04;0;0
7;18486;0.21;0.05;0.01;0.02;0.15;0.77;0.04;0;0
8;18486;0.29;0.67;0.06;0.11;0.07;0.09;0.05;0;0
1;18487;0.8;0.07;0.13;0.01;0.09;0.7;1;1;0
1;18488;0.07;0.83;0.02;0.1;0.01;0.04;0.01;0;0
2;18488;0.09;0.0;0.51;0.01;0.48;0.0;0.01;0;0
3;18488;0.1;0.17;0.41;0.22;0.03;0.17;0.02;0;0
4;18488;0.15;0.21;0.0;0.73;0.01;0.04;0.03;0;0
5;18488;0.13;0.91;0.03;0.02;0.02;0.03;0.03;0;0
6;18488;0.12;0.99;0.0;0.01;0.0;0.0;0.08;0;0
7;18488;0.47;0.4;0.26;0.07;0.17;0.1;0.5;0;0
1;18489;0.15;0.01;0.0;0.98;0.0;0.01;0.05;0;0
2;18489;0.18;0.7;0.02;0.03;0.17;0.08;0.04;0;0
1;18490;0.35;0.14;0.16;0.47;0.12;0.1;0.05;0;0
2;18490;0.55;0.03;0.01;0.92;0.03;0.01;0.06;0;0
1;18491;0.7;0.0;0.0;0.0;0.01;0.99;1;1;0
1;18492;0.08;0.29;0.4;0.06;0.03;0.21;0.07;0;0
2;18492;0.1;0.03;0.93;0.01;0.01;0.01;0.03;0;0
1;18493;0.11;0.23;0.4;0.02;0.19;0.16;0.04;0;0
2;18493;0.1;0.74;0.1;0.02;0.09;0.05;0.03;0;0
1;18494;0.03;0.54;0.18;0.02;0.11;0.16;0.01;0;0
2;18494;0.04;0.63;0.13;0.01;0.21;0.01;0.01;0;0
3;18494;0.08;0.05;0.4;0.03;0.11;0.4;0.02;0;0
4;18494;0.16;0.26;0.23;0.08;0.36;0.06;0.02;0;0
5;18494;0.15;0.11;0.71;0.01;0.14;0.03;0.03;0;0
6;18494;0.14;0.05;0.88;0.03;0.03;0.02;0.05;0;0
1;18495;0.85;0.17;0.03;0.04;0.06;0.71;1;1;0
1;18496;0.7;0.04;0.01;0.01;0.01;0.93;1;1;0
1;18497;0.11;0.48;0.17;0.27;0.05;0.03;0.03;0;0
2;18497;0.09;0.12;0.61;0.19;0.07;0.01;0.03;0;0
3;18497;0.12;0.28;0.22;0.14;0.34;0.03;0.03;0;0
4;18497;0.14;0.28;0.38;0.2;0.09;0.05;0.02;0;0
5;18497;0.12;0.88;0.08;0.01;0.02;0.01;0.03;0;0
1;18498;0.49;0.0;0.01;0.0;0.01;0.97;0.06;0;0
2;18498;0.9;0.1;0.19;0.01;0.6;0.09;1;1;0
1;18499;0.44;0.02;0.0;0.0;0.02;0.96;0.06;0;0
2;18499;0.47;0.02;0.0;0.01;0.04;0.91;1;1;0
1;18500;0.36;0.46;0.04;0.16;0.28;0.06;0.04;0;0
2;18500;0.68;0.2;0.17;0.1;0.39;0.14;1;1;0
1;18501;0.1;0.59;0.06;0.09;0.04;0.22;0.02;0;0
2;18501;0.11;0.08;0.18;0.15;0.08;0.52;0.01;0;0
3;18501;0.09;0.08;0.76;0.06;0.07;0.04;0.01;0;0
4;18501;0.1;0.06;0.11;0.59;0.2;0.04;0.01;0;0
1;18502;0.08;0.26;0.22;0.03;0.19;0.3;0.05;0;0
2;18502;0.09;0.24;0.39;0.05;0.12;0.2;0.03;0;0
3;18502;0.07;0.02;0.97;0.0;0.01;0.0;0.02;0;0
4;18502;0.12;0.51;0.1;0.33;0.04;0.01;0.02;0;0
5;18502;0.11;0.41;0.4;0.06;0.06;0.07;0.02;0;0
6;18502;0.09;0.37;0.24;0.13;0.17;0.09;0.02;0;0
1;18503;0.05;0.59;0.1;0.04;0.26;0.01;0.02;0;0
2;18503;0.12;0.09;0.09;0.08;0.36;0.38;0.01;0;0
1;18504;1.04;0.04;0.04;0.0;0.03;0.88;1;1;0
1;18505;0.55;0.01;0.01;0.01;0.98;0.0;0.03;0;0
2;18505;0.64;0.0;0.01;0.01;0.98;0.0;1;1;0
1;18506;0.74;0.52;0.06;0.08;0.14;0.19;1;1;0
1;18507;0.91;0.0;0.0;0.0;0.01;0.99;0.1;0;0
2;18507;0.98;0.0;0.0;0.0;0.0;0.99;0.1;0;0
3;18507;0.93;0.0;0.0;0.0;0.0;1.0;1;1;0
1;18508;0.2;0.2;0.2;0.01;0.11;0.47;0.06;0;0
2;18508;0.2;0.17;0.03;0.01;0.11;0.67;0.04;0;0
3;18508;0.15;0.21;0.07;0.03;0.04;0.66;0.05;0;0
4;18508;0.11;0.16;0.69;0.04;0.03;0.08;0.03;0;0
5;18508;0.08;0.29;0.58;0.03;0.06;0.04;0.02;0;0
6;18508;0.09;0.58;0.15;0.05;0.15;0.07;0.02;0;0
7;18508;0.07;0.2;0.35;0.1;0.08;0.27;0.01;0;0
8;18508;0.05;0.56;0.13;0.05;0.25;0.02;0.01;0;0
1;18509;0.75;0.0;0.02;0.0;0.01;0.97;0.08;0;0
2;18509;0.7;0.01;0.01;0.0;0.02;0.96;1;1;0
1;18510;0.15;0.19;0.23;0.24;0.16;0.17;0.02;0;0
2;18510;0.14;0.36;0.32;0.05;0.07;0.19;0.03;0;0
1;18511;0.8;0.0;0.0;0.01;0.94;0.04;1;1;0
1;18512;0.17;0.3;0.12;0.13;0.31;0.15;0.02;0;0
2;18512;0.2;0.6;0.26;0.01;0.07;0.05;0.02;0;0
3;18512;0.23;0.25;0.49;0.02;0.22;0.03;0.04;0;0
1;18513;0.1;0.21;0.2;0.19;0.17;0.23;0.04;0;0
2;18513;0.14;0.74;0.06;0.03;0.08;0.09;0.02;0;0
3;18513;0.14;0.13;0.07;0.23;0.18;0.39;0.01;0;0
4;18513;0.11;0.36;0.24;0.05;0.17;0.17;0.01;0;0
5;18513;0.1;0.12;0.27;0.08;0.09;0.44;0.01;0;0
1;18514;0.34;0.03;0.02;0.22;0.04;0.69;0.05;0;0
2;18514;0.33;0.1;0.13;0.04;0.04;0.69;0.04;0;0
3;18514;0.25;0.1;0.12;0.03;0.03;0.71;0.02;0;0
4;18514;0.27;0.4;0.09;0.07;0.04;0.41;0.02;0;0
5;18514;0.32;0.07;0.04;0.11;0.09;0.68;0.01;0;0
6;18514;0.46;0.06;0.35;0.05;0.15;0.39;0.02;0;0
7;18514;0.68;0.0;0.01;0.0;0.01;0.98;0.02;0;0
8;18514;0.63;0.0;0.01;0.0;0.02;0.97;0.02;0;0
9;18514;0.74;0.01;0.01;0.01;0.03;0.94;0.02;0;0
10;18514;0.46;0.02;0.01;0.23;0.04;0.69;0.01;0;0
1;18515;0.08;0.6;0.06;0.02;0.06;0.26;0.06;0;0
2;18515;0.1;0.55;0.09;0.27;0.06;0.02;0.06;0;0
3;18515;0.15;0.33;0.08;0.14;0.11;0.34;0.04;0;0
4;18515;0.12;0.34;0.34;0.1;0.14;0.09;0.03;0;0
5;18515;0.11;0.31;0.36;0.1;0.16;0.06;0.04;0;0
1;18516;0.08;0.47;0.28;0.17;0.03;0.05;0.02;0;0
2;18516;0.1;0.28;0.35;0.26;0.03;0.08;0.01;0;0
3;18516;0.1;0.19;0.16;0.62;0.01;0.01;0.02;0;0
4;18516;0.09;0.91;0.02;0.04;0.01;0.02;0.02;0;0
5;18516;0.1;0.86;0.02;0.03;0.04;0.05;0.03;0;0
6;18516;0.11;0.65;0.08;0.05;0.1;0.12;0.03;0;0
7;18516;0.1;0.34;0.4;0.06;0.1;0.09;0.04;0;0
8;18516;0.1;0.34;0.23;0.16;0.18;0.08;0.04;0;0
1;18517;0.07;0.53;0.23;0.1;0.11;0.03;0.06;0;0
2;18517;0.07;0.56;0.3;0.06;0.06;0.01;0.06;0;0
3;18517;0.1;0.61;0.16;0.07;0.13;0.04;0.06;0;0
4;18517;0.09;0.12;0.61;0.19;0.07;0.01;0.03;0;0
5;18517;0.12;0.28;0.22;0.14;0.34;0.03;0.03;0;0
6;18517;0.14;0.28;0.38;0.2;0.09;0.05;0.02;0;0
7;18517;0.12;0.88;0.08;0.01;0.02;0.01;0.02;0;0
1;18518;0.67;0.0;0.0;0.0;0.01;0.99;0.05;0;0
2;18518;0.57;0.0;0.0;0.0;0.01;0.99;0.06;0;0
3;18518;0.61;0.03;0.01;0.0;0.03;0.93;0.06;0;0
4;18518;0.77;0.97;0.0;0.0;0.0;0.02;0.08;0;0
5;18518;0.85;0.51;0.11;0.17;0.14;0.07;1;1;0
1;18519;1.08;0.01;0.02;0.04;0.19;0.74;0.06;0;0
2;18519;1.14;0.0;0.0;0.0;0.0;1.0;1;1;0
1;18520;0.13;0.91;0.04;0.01;0.02;0.02;0.03;0;0
2;18520;0.11;0.82;0.02;0.03;0.05;0.08;1;1;0
1;18521;0.05;0.38;0.09;0.5;0.02;0.0;0.06;0;0
2;18521;0.07;0.49;0.33;0.14;0.03;0.0;0.04;0;0
3;18521;0.07;0.64;0.15;0.17;0.04;0.0;0.04;0;0
4;18521;0.1;0.68;0.09;0.13;0.09;0.01;0.02;0;0
5;18521;0.11;0.21;0.12;0.54;0.1;0.02;0.02;0;0
6;18521;0.11;0.55;0.12;0.23;0.06;0.04;0.02;0;0
7;18521;0.09;0.63;0.13;0.13;0.1;0.01;0.02;0;0
8;18521;0.12;0.55;0.05;0.32;0.07;0.01;0.02;0;0
9;18521;0.1;0.07;0.1;0.51;0.3;0.01;0.02;0;0
1;18522;0.71;0.02;0.65;0.14;0.17;0.03;0.07;0;0
2;18522;0.84;0.0;0.0;0.88;0.08;0.04;0.1;0;0
3;18522;0.64;0.0;0.01;0.0;0.0;0.99;0.06;0;0
4;18522;0.66;0.93;0.0;0.03;0.0;0.03;1;1;0
1;18523;0.27;0.3;0.24;0.18;0.04;0.25;0.06;0;0
2;18523;0.27;0.17;0.61;0.03;0.03;0.16;0.04;0;0
3;18523;0.28;0.61;0.25;0.05;0.04;0.06;0.04;0;0
4;18523;0.34;0.22;0.27;0.14;0.21;0.16;0.03;0;0
5;18523;0.52;0.09;0.75;0.02;0.08;0.05;0.05;0;0
6;18523;0.75;0.01;0.29;0.02;0.03;0.65;1;1;0
1;18524;0.31;0.12;0.17;0.37;0.32;0.03;0.07;0;0
2;18524;0.04;0.28;0.11;0.54;0.06;0.01;0.04;0;0
3;18524;0.07;0.66;0.11;0.08;0.08;0.07;0.02;0;0
4;18524;0.07;0.79;0.04;0.06;0.07;0.04;0.02;0;0
1;18525;0.36;0.7;0.07;0.07;0.11;0.05;1;1;0
1;18526;0.06;0.06;0.08;0.67;0.17;0.03;0.02;0;0
2;18526;0.07;0.2;0.17;0.29;0.23;0.11;0.02;0;0
3;18526;0.05;0.19;0.22;0.12;0.31;0.15;0.01;0;0
1;18527;0.04;0.48;0.03;0.07;0.02;0.4;0.03;0;0
2;18527;0.09;0.72;0.05;0.15;0.04;0.04;0.02;0;0
3;18527;0.1;0.72;0.04;0.03;0.02;0.19;0.03;0;0
4;18527;0.14;0.99;0.0;0.0;0.0;0.0;0.04;0;0
5;18527;0.21;0.4;0.05;0.1;0.05;0.4;0.06;0;0
1;18528;0.04;0.34;0.07;0.16;0.35;0.09;0.03;0;0
1;18529;0.71;0.0;0.02;0.05;0.85;0.07;1;1;0
1;18530;0.88;0.0;0.02;0.0;0.0;0.97;1;1;0
1;18531;0.89;0.6;0.07;0.07;0.12;0.13;0.08;0;0
2;18531;1.07;0.7;0.04;0.09;0.02;0.15;1;1;0
1;18532;0.14;0.84;0.06;0.04;0.03;0.02;0.03;0;0
2;18532;0.11;0.25;0.02;0.02;0.68;0.01;0.02;0;0
3;18532;0.07;0.13;0.69;0.06;0.1;0.03;0.02;0;0
4;18532;0.03;0.31;0.39;0.06;0.15;0.09;0.02;0;0
5;18532;0.03;0.13;0.33;0.38;0.14;0.03;0.01;0;0
1;18533;0.04;0.03;0.09;0.15;0.24;0.48;0.01;0;0
2;18533;0.06;0.06;0.62;0.09;0.05;0.19;0.01;0;0
1;18534;0.05;0.54;0.07;0.02;0.24;0.12;0.01;0;0
2;18534;0.0;0.09;0.2;0.13;0.08;0.5;0.01;0;0
3;18534;0.05;0.02;0.14;0.75;0.08;0.01;0.01;0;0
4;18534;0.03;0.01;0.6;0.09;0.02;0.28;0.02;0;0
1;18535;0.86;0.06;0.04;0.07;0.1;0.73;1;1;0
1;18536;-0.01;0.37;0.42;0.06;0.09;0.08;0.01;0;0
2;18536;-0.09;0.17;0.13;0.62;0.07;0.01;0.01;0;0
3;18536;0.06;0.02;0.46;0.43;0.05;0.04;0.02;0;0
4;18536;0.06;0.09;0.56;0.2;0.08;0.07;0.04;0;0
1;18537;0.06;0.24;0.64;0.02;0.02;0.08;0.03;0;0
2;18537;0.08;0.12;0.68;0.13;0.04;0.04;0.02;0;0
3;18537;0.06;0.77;0.16;0.02;0.03;0.03;0.02;0;0
4;18537;0.06;0.78;0.11;0.02;0.03;0.06;0.04;0;0
5;18537;0.06;0.25;0.52;0.08;0.07;0.07;0.04;0;0
6;18537;0.04;0.27;0.26;0.23;0.17;0.06;0.04;0;0
1;18538;0.23;0.04;0.38;0.01;0.06;0.52;0.03;0;0
2;18538;0.25;0.23;0.28;0.04;0.11;0.35;0.02;0;0
3;18538;0.31;0.04;0.15;0.05;0.31;0.46;0.02;0;0
4;18538;0.47;0.01;0.72;0.01;0.14;0.12;0.04;0;0
5;18538;0.61;0.0;0.09;0.0;0.06;0.85;0.03;0;0
6;18538;0.63;0.0;0.01;0.0;0.12;0.86;1;1;0
1;18539;0.3;0.66;0.04;0.02;0.13;0.16;0.01;0;0
2;18539;0.33;0.01;0.32;0.01;0.06;0.6;0.02;0;0
3;18539;0.43;0.06;0.03;0.06;0.27;0.58;0.02;0;0
4;18539;0.44;0.42;0.14;0.01;0.16;0.27;0.02;0;0
5;18539;0.63;0.0;0.93;0.0;0.03;0.03;0.05;0;0
6;18539;1.01;0.0;0.05;0.0;0.01;0.93;1;1;0
1;18540;0.72;0.01;0.02;0.0;0.2;0.77;0.08;0;0
2;18540;0.85;0.0;0.0;0.0;0.0;0.99;1;1;0
1;18541;0.51;0.87;0.01;0.07;0.02;0.02;0.08;0;0
2;18541;0.52;0.03;0.09;0.01;0.04;0.82;0.07;0;0
3;18541;0.44;0.01;0.02;0.03;0.03;0.9;1;1;0
1;18542;0.41;0.16;0.19;0.23;0.14;0.28;0.05;0;0
1;18543;0.1;0.16;0.28;0.16;0.28;0.12;0.06;0;0
2;18543;0.05;0.4;0.14;0.1;0.09;0.28;0.03;0;0
3;18543;0.07;0.73;0.04;0.13;0.05;0.05;0.02;0;0
1;18544;0.06;0.84;0.02;0.09;0.03;0.01;0.03;0;0
2;18544;0.11;0.3;0.03;0.5;0.15;0.02;0.02;0;0
3;18544;0.11;0.29;0.05;0.54;0.1;0.02;0.02;0;0
4;18544;0.11;0.66;0.04;0.21;0.06;0.03;0.02;0;0
5;18544;0.09;0.76;0.06;0.1;0.07;0.01;0.02;0;0
6;18544;0.11;0.6;0.01;0.34;0.04;0.01;0.02;0;0
7;18544;0.08;0.48;0.01;0.33;0.15;0.03;0.02;0;0
8;18544;0.09;0.71;0.11;0.05;0.06;0.07;0.02;0;0
1;18545;0.03;0.34;0.28;0.32;0.02;0.05;0.02;0;0
2;18545;0.04;0.22;0.09;0.68;0.01;0.01;0.02;0;0
3;18545;0.04;0.95;0.01;0.03;0.01;0.01;0.02;0;0
4;18545;0.04;0.93;0.01;0.02;0.02;0.02;0.03;0;0
5;18545;0.07;0.78;0.06;0.05;0.06;0.06;0.03;0;0
6;18545;0.07;0.4;0.42;0.08;0.05;0.05;0.03;0;0
7;18545;0.08;0.65;0.2;0.08;0.06;0.01;0.03;0;0
1;18546;0.08;0.27;0.3;0.02;0.08;0.33;0.05;0;0
2;18546;0.02;0.18;0.27;0.2;0.2;0.15;0.06;0;0
3;18546;0.1;0.31;0.39;0.13;0.09;0.07;0.06;0;0
4;18546;0.09;0.32;0.09;0.23;0.13;0.23;0.04;0;0
5;18546;0.06;0.47;0.07;0.39;0.05;0.02;0.02;0;0
1;18547;0.1;0.26;0.23;0.09;0.18;0.24;0.01;0;0
2;18547;0.04;0.29;0.23;0.1;0.23;0.16;0.01;0;0
1;18548;0.96;0.01;0.22;0.16;0.54;0.07;0.05;0;0
2;18548;0.8;0.0;0.01;0.07;0.91;0.01;1;1;0
1;18549;0.12;0.2;0.04;0.07;0.62;0.07;0.02;0;0
2;18549;0.09;0.06;0.13;0.19;0.32;0.29;0.02;0;0
3;18549;0.04;0.11;0.05;0.49;0.31;0.05;0.01;0;0
4;18549;0.02;0.19;0.28;0.25;0.25;0.02;0.01;0;0
1;18550;0.06;0.35;0.5;0.04;0.08;0.03;0.02;0;0
2;18550;0.06;0.34;0.28;0.22;0.11;0.05;0.02;0;0
3;18550;0.05;0.33;0.23;0.26;0.06;0.12;0.01;0;0
4;18550;0.02;0.61;0.35;0.03;0.01;0.01;0.01;0;0
5;18550;-0.01;0.68;0.21;0.06;0.04;0.02;0.01;0;0
1;18551;0.06;0.37;0.16;0.27;0.12;0.09;0.03;0;0
2;18551;0.06;0.76;0.08;0.02;0.01;0.13;0.04;0;0
1;18552;1.0;0.01;0.2;0.04;0.12;0.63;0.07;0;0
2;18552;1.13;0.0;0.01;0.0;0.01;0.99;1;1;0
1;18553;0.37;0.02;0.04;0.28;0.64;0.02;0.06;0;0
2;18553;0.26;0.12;0.06;0.24;0.58;0.01;1;1;0
1;18554;0.12;0.14;0.03;0.73;0.04;0.06;0.01;0;0
2;18554;0.12;0.04;0.1;0.69;0.03;0.14;0.01;0;0
3;18554;0.11;0.06;0.03;0.85;0.04;0.02;0.01;0;0
4;18554;0.11;0.13;0.1;0.75;0.01;0.01;0.01;0;0
5;18554;0.12;0.06;0.13;0.79;0.0;0.02;0.01;0;0
6;18554;0.12;0.02;0.02;0.95;0.0;0.0;0.01;0;0
7;18554;0.12;0.67;0.02;0.29;0.01;0.01;0.01;0;0
8;18554;0.14;0.7;0.02;0.22;0.02;0.03;0.01;0;0
9;18554;0.16;0.44;0.07;0.38;0.04;0.06;0.01;0;0
10;18554;0.16;0.16;0.37;0.4;0.03;0.05;0.02;0;0
11;18554;0.25;0.1;0.16;0.6;0.09;0.06;0.02;0;0
12;18554;0.45;0.02;0.01;0.94;0.02;0.01;1;1;0
1;18555;0.06;0.03;0.1;0.31;0.4;0.16;0.01;0;0
2;18555;0.05;0.1;0.22;0.43;0.22;0.02;0.01;0;0
3;18555;0.08;0.17;0.13;0.36;0.17;0.17;1;1;0
1;18556;0.09;0.73;0.04;0.2;0.02;0.01;0.02;0;0
2;18556;0.09;0.92;0.01;0.06;0.01;0.0;0.02;0;0
3;18556;0.11;0.15;0.07;0.65;0.09;0.04;0.03;0;0
4;18556;0.12;0.53;0.16;0.22;0.04;0.06;0.04;0;0
5;18556;0.1;0.58;0.2;0.14;0.07;0.02;0.03;0;0
6;18556;0.1;0.41;0.06;0.47;0.06;0.01;0.02;0;0
1;18557;0.69;0.46;0.16;0.09;0.1;0.19;0.07;0;0
2;18557;0.87;0.22;0.07;0.04;0.08;0.6;1;1;0
1;18558;0.89;0.14;0.06;0.07;0.3;0.42;1;1;0
1;18559;0.8;0.02;0.05;0.03;0.08;0.83;1;1;0
1;18560;0.3;0.04;0.24;0.14;0.2;0.37;0.01;0;0
2;18560;0.22;0.03;0.58;0.12;0.12;0.15;0.01;0;0
3;18560;0.24;0.07;0.14;0.67;0.09;0.02;0.02;0;0
4;18560;0.35;0.03;0.27;0.22;0.22;0.26;0.02;0;0
5;18560;0.44;0.02;0.59;0.03;0.3;0.06;0.05;0;0
6;18560;0.86;0.0;0.2;0.01;0.05;0.73;1;1;0
1;18561;0.61;0.01;0.01;0.43;0.48;0.07;0.04;0;0
2;18561;0.8;0.0;0.0;0.09;0.89;0.02;0.05;0;0
3;18561;0.83;0.0;0.01;0.14;0.8;0.06;1;1;0
1;18562;0.87;0.02;0.04;0.01;0.21;0.72;0.08;0;0
2;18562;0.86;0.0;0.0;0.0;0.0;1.0;1;1;0
1;18563;0.24;0.05;0.05;0.08;0.81;0.01;0.06;0;0
2;18563;0.45;0.05;0.04;0.07;0.83;0.01;1;1;0
1;18564;0.01;0.52;0.14;0.05;0.12;0.18;0.01;0;0
2;18564;0.05;0.26;0.3;0.08;0.23;0.14;0.01;0;0
3;18564;0.06;0.2;0.18;0.06;0.37;0.18;0.01;0;0
1;18565;0.66;0.17;0.18;0.01;0.26;0.39;0.07;0;0
2;18565;1.04;0.0;0.05;0.0;0.01;0.94;0.5;0;0
3;18565;0.7;0.0;0.0;0.0;0.02;0.97;0.5;0;0
4;18565;0.51;0.02;0.01;0.0;0.04;0.93;0.17;0;0
5;18565;0.69;0.98;0.0;0.0;0.0;0.01;0.05;0;0
6;18565;0.84;0.39;0.14;0.16;0.23;0.08;0.1;0;0
7;18565;0.89;0.19;0.03;0.01;0.04;0.72;0.5;0;0
8;18565;0.5;0.02;0.01;0.01;0.02;0.95;0.07;0;0
9;18565;0.44;0.36;0.16;0.05;0.11;0.32;0.07;0;0
10;18565;0.53;0.02;0.0;0.01;0.34;0.62;1;1;0
1;18566;0.09;0.05;0.93;0.01;0.01;0.0;0.04;0;0
2;18566;0.06;0.32;0.58;0.02;0.03;0.06;0.02;0;0
3;18566;0.09;0.23;0.57;0.12;0.05;0.04;0.02;0;0
4;18566;0.08;0.89;0.07;0.01;0.02;0.01;0.02;0;0
5;18566;0.08;0.89;0.05;0.01;0.02;0.03;0.02;0;0
6;18566;0.11;0.44;0.35;0.07;0.09;0.05;0.02;0;0
7;18566;0.11;0.7;0.16;0.05;0.08;0.01;0.02;0;0
1;18567;0.09;0.13;0.05;0.25;0.52;0.04;0.02;0;0
2;18567;0.09;0.13;0.11;0.06;0.4;0.3;0.01;0;0
1;18568;0.06;0.52;0.06;0.13;0.04;0.24;0.01;0;0
2;18568;0.06;0.42;0.03;0.34;0.05;0.17;0.01;0;0
3;18568;0.06;0.16;0.4;0.18;0.04;0.22;0.02;0;0
4;18568;0.12;0.17;0.0;0.75;0.02;0.05;0.03;0;0
5;18568;0.1;0.86;0.05;0.02;0.02;0.05;0.03;0;0
6;18568;0.09;0.64;0.05;0.06;0.16;0.09;0.05;0;0
1;18569;0.29;0.3;0.12;0.43;0.15;0.0;0.06;0;0
2;18569;0.13;0.58;0.19;0.15;0.07;0.01;0.06;0;0
3;18569;0.08;0.63;0.18;0.13;0.05;0.01;0.05;0;0
4;18569;0.08;0.76;0.06;0.12;0.05;0.0;0.04;0;0
5;18569;0.11;0.78;0.04;0.09;0.08;0.02;0.02;0;0
6;18569;0.11;0.34;0.06;0.46;0.11;0.04;0.03;0;0
7;18569;0.11;0.64;0.06;0.17;0.07;0.06;0.03;0;0
8;18569;0.08;0.76;0.07;0.07;0.08;0.01;0.02;0;0
9;18569;0.09;0.63;0.01;0.28;0.05;0.02;0.02;0;0
10;18569;0.09;0.53;0.01;0.22;0.17;0.06;0.02;0;0
11;18569;0.11;0.78;0.07;0.03;0.04;0.08;0.02;0;0
1;18570;0.35;0.63;0.02;0.02;0.24;0.09;0.02;0;0
2;18570;0.38;0.05;0.04;0.09;0.47;0.35;0.02;0;0
3;18570;0.41;0.38;0.2;0.01;0.3;0.11;0.02;0;0
4;18570;0.6;0.0;0.94;0.0;0.05;0.01;0.05;0;0
5;18570;1.06;0.0;0.05;0.0;0.03;0.92;1;1;0
1;18571;0.0;0.09;0.52;0.19;0.19;0.01;0.01;0;0
2;18571;0.02;0.14;0.08;0.71;0.06;0.01;0.01;0;0
3;18571;0.02;0.02;0.85;0.04;0.09;0.0;0.01;0;0
4;18571;0.04;0.04;0.18;0.76;0.01;0.01;0.01;0;0
5;18571;0.06;0.76;0.12;0.02;0.08;0.03;0.03;0;0
1;18572;0.14;0.85;0.02;0.04;0.04;0.05;0.02;0;0
2;18572;0.16;0.1;0.15;0.19;0.17;0.39;0.03;0;0
3;18572;0.15;0.22;0.52;0.03;0.04;0.19;0.05;0;0
4;18572;0.16;0.17;0.2;0.12;0.38;0.13;0.04;0;0
5;18572;0.14;0.14;0.57;0.02;0.21;0.06;0.04;0;0
1;18573;0.01;0.4;0.02;0.46;0.1;0.01;0.01;0;0
2;18573;-0.01;0.59;0.17;0.12;0.08;0.04;0.01;0;0
1;18574;0.13;0.08;0.16;0.06;0.46;0.24;0.05;0;0
2;18574;0.12;0.02;0.03;0.02;0.89;0.04;0.04;0;0
3;18574;0.12;0.08;0.85;0.02;0.04;0.01;0.02;0;0
1;18575;0.03;0.15;0.04;0.21;0.56;0.04;0.01;0;0
2;18575;0.01;0.05;0.04;0.09;0.55;0.28;0.01;0;0
3;18575;0.06;0.31;0.03;0.15;0.38;0.13;0.02;0;0
1;18576;0.11;0.19;0.18;0.26;0.36;0.02;0.02;0;0
2;18576;0.11;0.4;0.26;0.22;0.12;0.0;0.03;0;0
3;18576;0.09;0.22;0.32;0.11;0.34;0.01;0.04;0;0
4;18576;0.12;0.18;0.61;0.13;0.07;0.02;0.02;0;0
5;18576;0.1;0.8;0.15;0.01;0.03;0.01;0.03;0;0
6;18576;0.1;0.75;0.08;0.02;0.02;0.13;0.03;0;0
1;18577;0.26;0.08;0.1;0.25;0.04;0.53;0.05;0;0
2;18577;0.29;0.14;0.29;0.02;0.03;0.52;0.05;0;0
3;18577;0.22;0.16;0.37;0.02;0.03;0.42;0.03;0;0
4;18577;0.23;0.61;0.18;0.03;0.03;0.16;0.03;0;0
5;18577;0.29;0.17;0.13;0.1;0.11;0.49;0.02;0;0
6;18577;0.41;0.06;0.7;0.02;0.06;0.15;0.04;0;0
7;18577;0.65;0.0;0.06;0.0;0.01;0.92;0.04;0;0
8;18577;0.63;0.01;0.02;0.01;0.03;0.94;1;1;0
1;18578;0.06;0.18;0.13;0.06;0.3;0.33;0.05;0;0
2;18578;0.09;0.2;0.49;0.2;0.05;0.06;0.02;0;0
3;18578;0.07;0.13;0.26;0.37;0.12;0.1;0.01;0;0
1;18579;0.16;0.45;0.38;0.03;0.1;0.05;0.04;0;0
2;18579;0.15;0.94;0.01;0.01;0.03;0.01;0.04;0;0
1;18580;0.5;0.9;0.03;0.03;0.02;0.02;0.08;0;0
2;18580;0.5;0.02;0.13;0.0;0.02;0.83;0.08;0;0
3;18580;0.48;0.01;0.02;0.01;0.02;0.95;1;1;0
1;18581;0.4;0.62;0.02;0.03;0.09;0.24;0.07;0;0
2;18581;0.47;0.71;0.02;0.03;0.03;0.21;0.04;0;0
3;18581;0.72;0.08;0.1;0.08;0.64;0.1;1;1;0
1;18582;0.09;0.28;0.34;0.06;0.23;0.08;0.07;0;0
2;18582;0.09;0.21;0.25;0.17;0.1;0.28;0.05;0;0
3;18582;0.03;0.32;0.12;0.02;0.3;0.24;0.06;0;0
